Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_Hour,Order_DayOfWeek,Pickup_Delay,distance_km
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,22:30:00,Sandstorms,Low ,scooter ,Metropolitian ,85,Jewelry,0,0,1873355.0,
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,19:00:00,Fog,Medium ,scooter ,Urban ,55,Books,0,3,1878905.0,
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,13:10:00,Windy,High ,motorcycle ,Metropolitian ,155,Cosmetics,0,2,1839680.0,
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,17:55:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Skincare,0,5,1855805.0,
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,19:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Jewelry,0,1,1861685.0,
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,21:15:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,0,2,1880480.0,
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,19:35:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Home,0,3,1838625.0,
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,19:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,210,Kitchen,0,6,1874600.0,
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,21:20:00,Fog,Jam ,motorcycle ,Metropolitian ,170,Snacks,0,0,1853130.0,
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,09:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Sports,0,1,1881245.0,
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,20:35:00,Stormy,Jam ,scooter ,Metropolitian ,125,Pet Supplies,0,3,1848760.0,
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,21:15:00,Sandstorms,Jam ,motorcycle ,Semi-Urban ,270,Clothing,0,0,1832965.0,
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,105,Electronics,0,2,1880595.0,
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,15:00:00,Cloudy,High ,motorcycle ,Metropolitian ,170,Snacks,0,4,1836910.0,
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,180,Pet Supplies,0,5,1906310.0,
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,17:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,0,1,1831315.0,
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,09:00:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Electronics,0,3,1878310.0,
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,20:00:00,Sunny,Jam ,van,Metropolitian ,135,Apparel,0,2,1830005.0,
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,12:50:00,Fog,High ,motorcycle ,Metropolitian ,130,Kitchen,0,3,1858375.0,
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,21:40:00,Fog,Jam ,motorcycle ,Metropolitian ,230,Home,0,3,1838755.0,
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,19:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,Sports,0,3,1899125.0,
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,19:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Shoes,0,2,1870300.0,
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,22:35:00,Sandstorms,Low ,scooter ,Urban ,55,Sports,0,6,1844570.0,
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,17:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Apparel,0,4,1847125.0,
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,19:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Electronics,0,4,1867420.0,
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,10:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,55,Snacks,0,3,1878405.0,
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,18:10:00,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,0,1,1901900.0,
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,10:10:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel,0,0,1872625.0,
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,17:50:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Kitchen,0,4,1857245.0,
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,08:50:00,Fog,Low ,motorcycle ,Other,55,Apparel,0,6,1833660.0,
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,19:55:00,Stormy,Jam ,van,Metropolitian ,160,Apparel,0,2,1830010.0,
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,17:55:00,Fog,Medium ,motorcycle ,Metropolitian ,215,Shoes,0,6,1874530.0,
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,15:30:00,Fog,Medium ,scooter ,Metropolitian ,65,Cosmetics,0,5,1855660.0,
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,09:40:00,Windy,Low ,van,Metropolitian ,125,Jewelry,0,0,1852430.0,
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,18:20:00,Windy,Medium ,motorcycle ,Metropolitian ,135,Clothing,0,5,1855825.0,
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,15:35:00,Windy,Medium ,scooter ,Metropolitian ,145,Skincare,0,0,1842710.0,
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,18:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Skincare,0,1,1841430.0,
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,16:55:00,Fog,Medium ,motorcycle ,Urban ,19,Grocery,0,3,1858620.0,
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,18:10:00,Sunny,Medium ,motorcycle ,Metropolitian ,165,Shoes,0,1,1841415.0,
bfvj522482572,20,4.8,0.0,0.0,0.06,0.06,19:15:00,Fog,Jam ,motorcycle ,Metropolitian ,140,Apparel,0,0,1853000.0,
zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,18:25:00,Windy,Medium ,van,Other,75,Cosmetics,0,4,1877435.0,
tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,20:30:00,Stormy,Jam ,scooter ,Metropolitian ,145,Skincare,0,1,1902045.0,
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,22:55:00,Stormy,Low ,scooter ,Metropolitian ,90,Snacks,0,1,1841700.0,
hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,10:55:00,Stormy,Low ,motorcycle ,Metropolitian ,70,Apparel,0,6,1904340.0,
lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,16:00:00,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes,0,6,1834095.0,
qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,14:50:00,Sunny,High ,motorcycle ,Metropolitian ,140,Toys,0,6,1904585.0,
teij116088130,24,4.7,0.0,0.0,0.13,0.13,20:20:00,Fog,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,0,2,1860265.0,
zutg690542042,30,4.9,17.429585,78.392621,17.519585,78.482621,19:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Skincare,0,5,1835715.0,
qphf884454355,36,4.8,26.766536,75.837333,26.896536,75.967333,18:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Apparel,0,6,1854380.0,
fcib257172141,36,4.4,26.846156,75.8023,26.986156,75.9423,23:35:00,Fog,Low ,motorcycle ,Metropolitian ,185,Home,0,1,1841750.0,
fium151549195,26,4.7,26.913987,75.752891,27.053987,75.892891,19:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Apparel,0,4,1877500.0,
vvnq162473052,30,4.6,22.310526,73.170937,22.420526,73.280937,23:35:00,Sunny,Low ,scooter ,Other,145,Apparel,0,6,1844625.0,
hhem665543827,20,4.8,0.0,0.0,0.03,0.03,18:00:00,Stormy,Medium ,scooter ,Metropolitian ,125,Shoes,0,4,1907655.0,
zfgf746938367,33,4.7,12.972532,77.608179,13.022532,77.658179,18:10:00,Fog,Medium ,van,Urban ,75,Books,0,2,1870225.0,
nfdj333236314,34,4.0,19.103249,72.846749,19.193249,72.936749,21:10:00,Windy,Jam ,motorcycle ,Metropolitian ,195,Clothing,0,5,1866075.0,
zfxe533340329,36,4.6,17.426228,78.407495,17.506228,78.487495,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,100,Clothing,0,0,1833110.0,
kwmv603335255,33,4.6,26.471617,80.313564,26.491617,80.333564,11:00:00,Fog,Low ,motorcycle ,Metropolitian ,75,Apparel,0,4,1907230.0,
gopn683041817,22,4.8,19.866969,75.318894,19.976969,75.428894,22:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Jewelry,0,4,1897860.0,
ppri902151840,38,4.7,18.593481,73.785901,18.603481,73.795901,11:00:00,Sunny,Low ,scooter ,Metropolitian ,95,Clothing,0,5,1855395.0,
libi732501950,27,4.9,12.906229,77.596791,12.986229,77.676791,23:25:00,Fog,Low ,scooter ,Metropolitian ,100,Kitchen,0,2,1880620.0,
kdbu035077095,32,4.8,26.482581,80.315628,26.552581,80.385628,21:00:00,Sunny,Jam ,scooter ,Metropolitian ,125,Books,0,0,1903510.0,
mfol662804540,26,4.8,12.933298,77.614293,13.013298,77.694293,19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Home,0,6,1844380.0,
bdgu970232668,29,4.5,22.751857,75.866699,22.881857,75.996699,22:55:00,Windy,Low ,motorcycle ,Urban ,75,Toys,0,4,1877705.0,
odlo529484325,31,4.5,11.010375,76.95295,11.090375,77.03295,20:25:00,Sunny,Jam ,motorcycle ,Urban ,145,Pet Supplies,0,2,1830040.0,
vxvr447893698,28,4.6,17.483216,78.552111,17.523216,78.592111,12:35:00,Stormy,High ,motorcycle ,Metropolitian ,70,Outdoors,0,5,1845410.0,
fmhd254099683,21,4.8,27.160934,78.044095,27.220934,78.104095,18:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,55,Toys,0,4,1907700.0,
evzr452255970,21,4.0,11.006686,76.951736,11.056686,77.001736,22:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95,Clothing,0,0,1843130.0,
hdgi344002220,30,4.9,0.0,0.0,0.08,0.08,23:45:00,Windy,Low ,motorcycle ,Metropolitian ,145,Skincare,0,4,1857595.0,
ypdy132507323,29,4.7,25.457687,81.835585,25.497687,81.875585,15:25:00,Cloudy,Medium ,motorcycle ,Urban ,55,Shoes,0,4,1907490.0,
vpun175942482,20,4.8,19.12663,72.829976,19.13663,72.839976,11:30:00,Sunny,High ,motorcycle ,Metropolitian ,70,Sports,0,0,1842460.0,
cdkz589624699,28,5.0,19.875016,75.322405,19.965016,75.412405,22:35:00,Windy,Low ,motorcycle ,Urban ,75,Electronics,0,2,1900725.0,
kiyg810534481,25,4.7,19.178321,72.834715,19.248321,72.904715,23:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,16,Grocery,0,2,1860465.0,
pwbi898606991,38,4.8,13.026279,80.174568,13.046279,80.194568,10:25:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel,0,0,1842390.0,
taqg748867597,39,4.9,17.455894,78.375467,17.485894,78.405467,22:20:00,Stormy,Low ,motorcycle ,Metropolitian ,130,Pet Supplies,0,3,1879110.0,
dkgi875489081,26,4.9,21.149834,72.778666,21.209834,72.838666,17:15:00,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,0,6,1864400.0,
ubag651976139,33,4.4,11.022477,76.995667,11.092477,77.065667,21:30:00,Windy,Jam ,motorcycle ,Urban ,215,Sports,0,0,1863225.0,
zxtz236128998,24,4.6,22.310237,73.158921,22.370237,73.218921,18:40:00,Sandstorms,Medium ,motorcycle ,Urban ,125,Home,0,1,1881770.0,
hmju318251956,24,4.9,11.010375,76.95295,11.050375,76.99295,15:10:00,Fog,Medium ,motorcycle ,Metropolitian ,140,Sports,0,0,1852760.0,
ltwr528697521,33,4.5,22.745049,75.892471,22.835049,75.982471,22:50:00,Stormy,Low ,scooter ,Metropolitian ,85,Snacks,0,3,1869065.0,
jsku204560077,35,4.2,22.74806,75.8934,22.83806,75.9834,19:30:00,Windy,Jam ,motorcycle ,Metropolitian ,220,Shoes,0,6,1854460.0,
istj070213071,27,4.2,19.178321,72.834715,19.268321,72.924715,20:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,165,Jewelry,0,2,1830035.0,
dahw022547497,29,4.5,12.979096,77.640625,13.009096,77.670625,18:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,75,Electronics,0,6,1834250.0,
vvgj958702360,34,4.7,27.163303,78.057044,27.293303,78.187044,23:10:00,Fog,Low ,scooter ,Metropolitian ,135,Skincare,0,5,1906520.0,
rabu202619192,20,4.7,26.482419,80.320939,26.502419,80.340939,11:10:00,Cloudy,High ,scooter ,Metropolitian ,25,Grocery,0,4,1907245.0,
aeuj226729421,29,4.8,22.310237,73.158921,22.350237,73.198921,13:50:00,Sunny,High ,motorcycle ,Metropolitian ,90,Shoes,0,1,1831075.0,
rbiv368919286,22,4.9,22.307898,73.167788,22.367898,73.227788,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,105,Kitchen,0,1,1831365.0,
kxfb230420855,35,4.9,27.160832,78.011608,27.230832,78.081608,21:15:00,Cloudy,Jam ,motorcycle ,Metropolitian ,53,Grocery,0,4,1897770.0,
hwmm104541576,32,4.4,10.027014,76.308053,10.137014,76.418053,21:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Kitchen,0,5,1906435.0,
qnwk753395424,28,4.9,30.890184,75.829615,31.000184,75.939615,21:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,100,Toys,0,0,1903535.0,
vvqg343205052,30,4.7,11.003681,76.975525,11.133681,77.105525,22:45:00,Fog,Low ,scooter ,Metropolitian ,145,Home,0,2,1880575.0,
iuxj806937978,22,4.7,12.986047,80.218114,13.096047,80.328114,20:10:00,Stormy,Jam ,scooter ,Urban ,75,Electronics,0,0,1832900.0,
yyny933118563,36,4.7,11.006686,76.951736,11.056686,77.001736,18:20:00,Fog,Medium ,motorcycle ,Metropolitian ,150,Home,0,2,1870235.0,
bwhs416644198,23,4.8,21.15276,72.778059,21.28276,72.908059,20:40:00,Windy,Jam ,motorcycle ,Metropolitian ,28,Grocery,0,5,1866045.0,
rfxd157515921,22,4.8,22.753839,75.897429,22.773839,75.917429,10:00:00,Stormy,Low ,motorcycle ,Other,19,Grocery,0,4,1836605.0,
pgjt711137922,29,4.5,19.876106,75.340775,20.006106,75.470775,22:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Jewelry,0,4,1897840.0,
fxir538138707,34,4.9,13.005801,80.250744,13.115801,80.360744,21:50:00,Sandstorms,Jam ,motorcycle ,Urban ,250,Snacks,0,2,1850285.0,
kezq280741564,38,4.1,12.933298,77.614293,12.943298,77.624293,11:50:00,Stormy,High ,motorcycle ,Metropolitian ,205,Kitchen,0,5,1875595.0,
dqha770938362,35,5.0,0.0,0.0,0.07,0.07,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,185,Pet Supplies,0,6,1844255.0,
biau131098726,38,4.7,0.0,0.0,0.06,0.06,21:55:00,Cloudy,Jam ,scooter ,Metropolitian ,140,Home,0,5,1856050.0,
zkun393659280,32,4.3,30.328174,78.049117,30.398174,78.119117,18:40:00,Cloudy,Medium ,scooter ,Metropolitian ,175,Cosmetics,0,2,1900495.0,
lxwa140818117,20,4.5,12.978453,77.643685,13.048453,77.713685,20:25:00,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,0,2,1880435.0,
uyid942578627,25,4.9,13.058616,80.264151,13.138616,80.344151,21:45:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,0,2,1880510.0,
scqu849553683,29,4.5,26.911927,75.797282,26.971927,75.857282,22:20:00,Fog,Low ,scooter ,Other,60,Books,0,1,1831590.0,
mctx146223837,32,4.7,-27.165108,78.015053,27.225108,78.075053,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,155,Clothing,0,6,1904950.0,
cyko979976221,39,4.1,0.0,0.0,0.13,0.13,21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Clothing,0,0,1903540.0,
uesw387337499,31,4.4,22.307898,73.167788,22.417898,73.277788,21:15:00,Stormy,Jam ,motorcycle ,Urban ,235,Books,0,6,1854560.0,
wowz415217997,37,4.5,21.170096,72.789122,21.220096,72.839122,23:30:00,Fog,Low ,motorcycle ,Urban ,130,Apparel,0,4,1867655.0,
uxsb403561931,36,4.9,30.905562,75.832841,30.995562,75.922841,17:15:00,Cloudy,Medium ,van,Metropolitian ,155,Apparel,0,4,1897530.0,
cyye995820696,37,3.8,26.849596,75.800512,26.989596,75.940512,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Cosmetics,0,0,1832935.0,
jbts229431770,38,4.9,11.003681,76.975525,11.043681,77.015525,13:30:00,Cloudy,High ,scooter ,Metropolitian ,125,Toys,0,2,1869940.0,
iqbd216667101,37,4.4,27.163303,78.057044,27.243303,78.137044,22:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,0,4,1897810.0,
bszz787750715,21,4.9,21.157729,72.768726,21.247729,72.858726,23:20:00,Fog,Low ,scooter ,Other,105,Snacks,0,6,1854690.0,
eynm000731182,35,4.9,26.902328,75.794257,26.932328,75.824257,18:35:00,Fog,Medium ,van,Metropolitian ,90,Toys,0,5,1845760.0,
cdmn013747827,22,4.8,26.90519,75.810753,26.99519,75.900753,20:40:00,Sandstorms,Jam ,scooter ,Urban ,110,Electronics,0,1,1841575.0,
fxuz549696901,28,4.8,17.428294,78.404423,17.448294,78.424423,08:25:00,Fog,Low ,motorcycle ,Metropolitian ,115,Home,0,1,1881160.0,
jtpt648811611,39,4.0,12.316967,76.603067,12.446967,76.733067,17:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,240,Jewelry,0,4,1857235.0,
oxji736034406,29,4.5,12.975377,77.696664,13.055377,77.776664,22:25:00,Windy,Low ,scooter ,Urban ,65,Home,0,3,1838800.0,
rihr033620085,39,4.6,13.026286,80.275235,13.046286,80.295235,11:30:00,Sandstorms,High ,motorcycle ,Metropolitian ,160,Pet Supplies,0,2,1839580.0,
gczg917526696,25,4.9,12.323978,76.627961,12.453978,76.757961,21:45:00,Sandstorms,Jam ,van,Urban ,80,Kitchen,0,6,1874750.0,
svpx912240732,34,5.0,11.025083,77.015393,11.055083,77.045393,17:25:00,Cloudy,Medium ,van,Urban ,95,Home,0,5,1875930.0,
asgd164341326,22,4.8,12.933284,77.615428,12.953284,77.635428,09:40:00,Sunny,Low ,motorcycle ,Metropolitian ,90,Electronics,0,5,1845225.0,
xqcr834027606,27,5.0,26.492106,80.327797,26.562106,80.397797,20:55:00,Windy,Jam ,motorcycle ,Metropolitian ,135,Sports,0,2,1900625.0,
dmrl564554163,28,4.5,19.003517,72.82765,19.073517,72.89765,17:10:00,Sunny,Medium ,motorcycle ,Urban ,125,Clothing,0,5,1865840.0,
efrs776811164,32,5.0,10.994136,76.963303,11.024136,76.993303,18:25:00,Stormy,Medium ,scooter ,Metropolitian ,155,Skincare,0,1,1881760.0,
ljep947754095,27,4.6,17.440827,78.393391,17.510827,78.463391,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,Shoes,0,2,1860120.0,
ljfy543933323,35,3.9,19.12663,72.829976,19.20663,72.909976,19:55:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Toys,0,1,1841530.0,
fshk983313794,22,4.6,12.297954,76.665169,12.327954,76.695169,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,95,Snacks,0,5,1876265.0,
wypw496102732,35,4.7,0.0,0.0,0.03,0.03,21:15:00,Sunny,Jam ,van,Metropolitian ,85,Sports,0,3,1899205.0,
ayns342721271,30,4.6,22.308096,73.167753,22.318096,73.177753,10:40:00,Cloudy,Low ,motorcycle ,Urban ,120,Cosmetics,0,6,1864015.0,
thym058259757,39,4.8,12.323194,76.630583,12.343194,76.650583,11:20:00,Fog,High ,scooter ,Urban ,130,Shoes,0,6,1864045.0,
lgzn457957462,33,4.8,17.450851,78.379347,17.510851,78.439347,18:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Skincare,0,6,1834210.0,
qezt047211927,20,4.7,18.543626,73.905101,18.623626,73.985101,17:10:00,Sandstorms,Medium ,scooter ,Urban ,80,Pet Supplies,0,2,1849995.0,
gzdo509306528,20,4.7,0.0,0.0,0.03,0.03,18:25:00,Fog,Medium ,motorcycle ,Urban ,85,Pet Supplies,0,1,1881755.0,
ersz046238543,34,4.2,12.304569,76.643622,12.364569,76.703622,23:10:00,Windy,Low ,motorcycle ,Urban ,120,Electronics,0,6,1864755.0,
tgpw108094548,22,4.7,12.299524,76.64262,12.369524,76.71262,17:15:00,Windy,Medium ,motorcycle ,Metropolitian ,120,Clothing,0,1,1841370.0,
inqt227293158,37,4.3,26.849596,75.800512,26.869596,75.820512,11:55:00,Stormy,High ,scooter ,Metropolitian ,170,Clothing,0,1,1861205.0,
mwyi621708115,20,4.8,19.003517,72.82765,19.013517,72.83765,09:30:00,Cloudy,Low ,motorcycle ,Urban ,80,Snacks,0,2,1869705.0,
hzpx007931304,33,4.9,21.160522,72.771477,21.210522,72.821477,22:40:00,Windy,Low ,motorcycle ,Metropolitian ,130,Electronics,0,1,1831610.0,
gbab110045112,21,5.0,22.728163,75.884212,22.858163,76.014212,17:10:00,Fog,Medium ,motorcycle ,Metropolitian ,125,Home,0,5,1835595.0,
hvpj165495397,33,4.6,22.31279,73.170283,22.38279,73.240283,17:10:00,Fog,Medium ,motorcycle ,Metropolitian ,245,Clothing,0,3,1868725.0,
ceed295586354,24,4.6,12.98041,77.640489,13.06041,77.720489,18:30:00,Windy,Medium ,van,Urban ,24,Grocery,0,2,1850080.0,
tonn051257985,36,4.7,0.0,0.0,0.02,0.02,11:50:00,Sandstorms,High ,scooter ,Metropolitian ,160,Skincare,0,6,1864080.0,
erap841821582,30,4.6,19.131141,72.813074,19.16114,72.843074,19:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,26,Grocery,0,0,1873150.0,
iavt937545530,32,4.9,17.433809,78.386744,17.523809,78.476744,23:55:00,Sandstorms,Low ,scooter ,Metropolitian ,120,Jewelry,0,4,1856170.0,
trka856987401,28,4.6,17.428294,78.404423,17.558294,78.534423,19:45:00,Stormy,Jam ,van,Metropolitian ,80,Toys,0,3,1838630.0,
lcgk008504983,21,4.7,26.766536,75.837333,26.896536,75.967333,20:30:00,Windy,Jam ,scooter ,Metropolitian ,135,Home,0,0,1832920.0,
zqro449286965,39,4.9,19.879631,75.323403,19.899631,75.343403,11:10:00,Fog,High ,motorcycle ,Metropolitian ,125,Snacks,0,3,1898595.0,
syeh579470089,32,4.7,13.026286,80.275235,13.046286,80.295235,09:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,130,Shoes,0,5,1845190.0,
zhab316861798,20,4.5,19.091458,72.827808,19.151458,72.887808,19:30:00,Sandstorms,Jam ,scooter ,Urban ,125,Home,0,0,1842935.0,
qqjl805129936,36,5.0,26.849596,75.800512,26.859596,75.810512,08:20:00,Fog,Low ,scooter ,Urban ,15,Grocery,0,1,1860985.0,
weco669309017,28,4.8,12.934179,77.615797,12.954179,77.635797,11:00:00,Sunny,Low ,scooter ,Urban ,90,Jewelry,0,3,1858265.0,
zbel647135442,32,4.5,18.520016,73.830547,18.570016,73.880547,20:30:00,Fog,Jam ,motorcycle ,Metropolitian ,150,Electronics,0,2,1870355.0,
emwe467794784,39,4.4,12.986047,80.218114,13.096047,80.328114,19:45:00,Cloudy,Jam ,scooter ,Metropolitian ,230,Toys,0,5,1835760.0,
xznm347660092,30,4.7,21.170798,72.790489,21.280798,72.900489,22:25:00,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery,0,1,1841670.0,
nyfh224947388,32,4.4,18.563934,73.915367,18.603935,73.955367,16:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,Grocery,0,5,1875845.0,
uvri048682496,23,4.6,22.760072,75.892574,22.850072,75.982574,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,0,1,1841615.0,
bbws342212288,21,4.8,19.12663,72.829976,19.16663,72.869976,15:25:00,Windy,Medium ,scooter ,Other,135,Clothing,0,5,1875815.0,
wsoh266827723,31,4.2,22.761226,75.887522,22.821226,75.947522,17:25:00,Windy,Medium ,van,Metropolitian ,160,Outdoors,0,5,1875935.0,
leff787822709,37,4.6,19.178321,72.834715,19.198321,72.854715,11:45:00,Stormy,High ,van,Urban ,140,Books,0,6,1864080.0,
talu198958493,20,4.5,21.149834,72.778666,21.199834,72.828666,20:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Kitchen,0,3,1878980.0,
anfx475383342,28,4.5,26.88842,75.800689,26.89842,75.810689,10:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Electronics,0,3,1878395.0,
eddt314765083,22,4.9,12.297954,76.665169,12.307954,76.675169,08:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,55,Clothing,0,3,1848030.0,
pcyt916802893,20,4.7,17.458998,78.500366,17.518998,78.560366,17:15:00,Cloudy,Medium ,motorcycle ,Urban ,13,Grocery,0,1,1861520.0,
ungk686699285,34,4.8,23.354422,85.3329,23.484422,85.4629,22:45:00,Windy,Low ,scooter ,Metropolitian ,135,Jewelry,0,5,1866170.0,
jgcy113446649,38,4.8,13.044694,80.26147,13.084694,80.30147,12:35:00,Windy,High ,scooter ,Metropolitian ,125,Shoes,0,6,1864120.0,
ronf620294989,32,4.5,23.416792,85.316842,23.456792,85.356842,12:20:00,Cloudy,High ,motorcycle ,Metropolitian ,135,Shoes,0,1,1830985.0,
hoxq128553542,34,4.9,18.520016,73.830547,18.630016,73.940547,22:55:00,Sunny,Low ,scooter ,Metropolitian ,26,Grocery,0,2,1880585.0,
pmtg425435413,33,3.9,22.722634,75.886959,22.812634,75.976959,17:25:00,Windy,Medium ,van,Metropolitian ,160,Apparel,0,1,1871610.0,
qefg170628671,34,4.5,22.745536,75.893106,22.765536,75.913106,10:35:00,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,0,0,1852485.0,
bdlk287272047,32,4.6,0.0,0.0,0.03,0.03,21:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,160,Kitchen,0,3,1848840.0,
iqem237229463,34,4.7,12.304569,76.643622,12.354569,76.693622,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,Cosmetics,0,4,1867445.0,
